truck_id,route_id,departure_date,estimated_arrival,delay
74054998,R-daa19a0d,2019-02-24 07:00:00,2019-02-24 19:58:48.000000000,0
26874710,R-83e7feed,2019-02-24 07:00:00,2019-02-24 21:33:00.000000000,0
20516509,R-86cd69e0,2019-02-24 07:00:00,2019-02-24 19:15:36.000000000,0
30973015,R-a0fcbe48,2019-02-24 07:00:00,2019-02-24 12:37:12.000000000,0
30794834,R-0064d80c,2019-02-24 07:00:00,2019-02-24 11:42:00.000000000,0
81243042,R-556d1974,2019-02-24 07:00:00,2019-02-24 19:31:48.000000000,0
26210303,R-bf5dcd41,2019-02-24 07:00:00,2019-02-24 12:33:36.000000000,1
21001184,R-cf907a12,2019-02-24 07:00:00,2019-02-25 06:07:48.000000000,0
18611599,R-7c82dd63,2019-02-24 07:00:00,2019-02-24 11:37:12.000000000,0
58330582,R-55befc69,2019-02-24 07:00:00,2019-02-24 15:45:36.000000000,0
28331634,R-9e7ea58a,2019-02-24 07:00:00,2019-02-25 03:58:48.000000000,0
18591984,R-220a7863,2019-02-24 07:00:00,2019-02-25 02:45:36.000000000,1
30203269,R-07d1e2c0,2019-02-24 07:00:00,2019-02-24 19:49:12.000000000,1
61984883,R-2d824844,2019-02-24 07:00:00,2019-02-24 18:19:12.000000000,0
93257833,R-faedd5db,2019-02-24 07:00:00,2019-02-24 15:31:12.000000000,1
31363807,R-287c6b56,2019-02-24 07:00:00,2019-02-24 09:18:36.000000000,0
48123356,R-a81fdda0,2019-02-24 07:00:00,2019-02-24 09:06:00.000000000,0
22809517,R-57415f04,2019-02-24 07:00:00,2019-02-24 11:55:48.000000000,1
77969688,R-d6f3f12d,2019-02-24 07:00:00,2019-02-24 15:24:00.000000000,0
29965111,R-6b41cca0,2019-02-24 07:00:00,2019-02-24 19:07:48.000000000,0
17142878,R-b32aae1c,2019-02-24 07:00:00,2019-02-24 20:37:48.000000000,0
26375094,R-cf8fd0e5,2019-02-24 07:00:00,2019-02-24 21:06:00.000000000,0
31295807,R-28513520,2019-02-24 07:00:00,2019-02-24 12:24:00.000000000,0
29791384,R-8d03a72c,2019-02-24 07:00:00,2019-02-25 05:45:36.000000000,0
25120714,R-554ecdcc,2019-02-24 07:00:00,2019-02-25 00:51:36.000000000,0
10633538,R-965a0754,2019-02-24 07:00:00,2019-02-24 15:48:00.000000000,0
35580954,R-b2334f87,2019-02-24 07:00:00,2019-02-25 00:12:00.000000000,0
31770381,R-235c7b3f,2019-02-24 07:00:00,2019-02-25 01:04:48.000000000,0
84718593,R-2a8dd42b,2019-02-24 07:00:00,2019-02-25 00:34:47.999999999,0
29054232,R-5f61e352,2019-02-24 07:00:00,2019-02-25 04:54:36.000000000,0
10946672,R-a5085bff,2019-02-27 07:00:00,2019-02-28 00:02:24.000000000,1
57362582,R-7ac39732,2019-02-27 07:00:00,2019-02-27 23:32:24.000000000,0
11370323,R-8d2c0e4f,2019-02-27 07:00:00,2019-02-27 17:24:36.000000000,1
12168173,R-76fc375e,2019-02-27 07:00:00,2019-02-28 03:22:48.000000000,1
31297189,R-8514fd9a,2019-02-27 07:00:00,2019-02-27 20:07:48.000000000,0
21111802,R-a5d2c5e7,2019-02-27 07:00:00,2019-02-28 04:18:36.000000000,1
77969688,R-48c8a68b,2019-02-27 07:00:00,2019-02-28 03:23:24.000000000,1
77757333,R-4b2be088,2019-02-27 07:00:00,2019-02-27 20:49:48.000000000,1
19194234,R-c6a07410,2019-02-27 07:00:00,2019-02-28 03:48:36.000000000,1
57783233,R-7ce7768c,2019-02-27 07:00:00,2019-02-27 22:49:48.000000000,0
27775623,R-46ed5368,2019-02-27 07:00:00,2019-02-28 06:07:48.000000000,1
31840617,R-7738be4f,2019-02-27 07:00:00,2019-02-28 03:45:00.000000000,1
19167358,R-ff0ca7ba,2019-02-27 07:00:00,2019-02-27 15:23:24.000000000,0
28161729,R-34142a85,2019-02-27 07:00:00,2019-02-28 04:49:48.000000000,1
96814728,R-0f83fcfd,2019-02-27 07:00:00,2019-02-27 21:28:12.000000000,0
14223048,R-25623b63,2019-02-27 07:00:00,2019-02-28 00:52:48.000000000,1
30137411,R-d1a6a43c,2019-02-27 07:00:00,2019-02-28 04:20:24.000000000,1
27121057,R-ce329acd,2019-02-27 07:00:00,2019-02-27 22:48:36.000000000,0
15886277,R-74009ff3,2019-02-27 07:00:00,2019-02-27 16:33:36.000000000,0
12492275,R-d05bdb8d,2019-02-27 07:00:00,2019-02-28 03:14:24.000000000,1
23060231,R-ad9044ec,2019-02-27 07:00:00,2019-02-28 02:57:36.000000000,1
62119001,R-c1693784,2019-02-27 07:00:00,2019-02-27 07:49:48.000000000,0
20276394,R-aebd378e,2019-02-27 07:00:00,2019-02-27 22:15:00.000000000,0
48123356,R-ecc7c81d,2019-02-27 07:00:00,2019-02-28 02:16:48.000000000,1
20409026,R-4d24f472,2019-02-27 07:00:00,2019-02-27 22:06:36.000000000,0
19350992,R-3526206b,2019-02-27 07:00:00,2019-02-27 15:54:36.000000000,0
10042923,R-c90e11b7,2019-02-27 07:00:00,2019-02-27 21:21:00.000000000,0
31937037,R-97858aa8,2019-02-27 07:00:00,2019-02-27 16:33:36.000000000,0
23059473,R-48ee4120,2019-02-27 07:00:00,2019-02-28 02:36:36.000000000,1
21539260,R-825a9519,2019-02-27 07:00:00,2019-02-27 13:59:24.000000000,0
18591984,R-2ec89c60,2019-02-27 07:00:00,2019-02-27 16:18:00.000000000,0
68430851,R-599bf80b,2019-02-27 07:00:00,2019-02-28 00:10:12.000000000,1
28775989,R-f154d2c0,2019-02-27 07:00:00,2019-02-27 22:48:36.000000000,0
33014292,R-ab336987,2019-02-27 07:00:00,2019-02-28 00:01:48.000000000,1
12156651,R-0ecac6ac,2019-02-27 07:00:00,2019-02-27 19:37:12.000000000,0
23110145,R-c63f84b7,2019-02-27 07:00:00,2019-02-27 15:37:12.000000000,0
20260455,R-3052b877,2019-02-27 07:00:00,2019-02-27 14:37:12.000000000,0
18180423,R-7ade0c44,2019-02-27 07:00:00,2019-02-27 20:42:36.000000000,1
28085803,R-ec63e5e9,2019-02-27 07:00:00,2019-02-27 15:34:47.999999999,0
56029484,R-e7a4561b,2019-02-27 07:00:00,2019-02-27 11:37:12.000000000,0
22154304,R-48cfa4e6,2019-02-27 07:00:00,2019-02-28 03:45:00.000000000,1
10990009,R-9448525d,2019-02-27 07:00:00,2019-02-27 18:37:12.000000000,0
76092602,R-c0901e00,2019-02-27 07:00:00,2019-02-28 03:19:48.000000000,1
18489180,R-f9aa6c3b,2019-02-27 07:00:00,2019-02-28 05:07:48.000000000,1
63036432,R-2318330f,2019-02-27 07:00:00,2019-02-27 20:31:12.000000000,0
88372671,R-4e60bbb1,2019-02-27 07:00:00,2019-02-27 20:11:24.000000000,0
79272556,R-12ddb8e4,2019-02-27 07:00:00,2019-02-27 18:45:00.000000000,0
30977437,R-413d3644,2019-02-27 07:00:00,2019-02-27 11:37:12.000000000,0
27668566,R-8ad0ebe0,2019-02-27 07:00:00,2019-02-27 13:31:48.000000000,0
79540804,R-5b231705,2019-02-27 07:00:00,2019-02-27 10:57:00.000000000,0
47024382,R-a4414068,2019-02-27 07:00:00,2019-02-27 18:30:36.000000000,0
33571967,R-74001f44,2019-02-27 07:00:00,2019-02-27 20:16:48.000000000,1
19445339,R-b33a8b27,2019-02-27 07:00:00,2019-02-27 18:16:12.000000000,0
30630049,R-5fb4c6db,2019-02-27 07:00:00,2019-02-27 23:34:11.999999999,0
83629587,R-f3b100d6,2019-02-27 07:00:00,2019-02-27 14:51:00.000000000,0
24444155,R-4564770c,2019-02-27 07:00:00,2019-02-28 03:15:36.000000000,1
15242565,R-ddfed5ea,2019-02-27 07:00:00,2019-02-28 01:53:24.000000000,1
25645401,R-af1c0f31,2019-02-27 07:00:00,2019-02-27 18:08:24.000000000,1
42302347,R-e359ad00,2019-02-27 07:00:00,2019-02-28 03:58:12.000000000,1
11548897,R-90fe80ff,2019-02-27 07:00:00,2019-02-27 22:52:12.000000000,0
29006962,R-774ecab4,2019-02-27 07:00:00,2019-02-28 03:22:12.000000000,1
13172330,R-24564901,2019-02-27 07:00:00,2019-02-27 14:22:12.000000000,0
39847672,R-b7f48a19,2019-02-27 07:00:00,2019-02-27 19:30:36.000000000,0
25773008,R-11bc2140,2019-02-27 07:00:00,2019-02-27 09:31:48.000000000,1
26367553,R-67f6f53b,2019-02-27 07:00:00,2019-02-28 02:10:12.000000000,1
17867711,R-058f99b5,2019-02-27 07:00:00,2019-02-28 04:03:36.000000000,1
23244180,R-2c44d4cc,2019-02-27 07:00:00,2019-02-28 03:40:12.000000000,1
23562847,R-ea0491d1,2019-02-27 07:00:00,2019-02-27 10:09:36.000000000,1
22563087,R-e77d76f2,2019-02-27 07:00:00,2019-02-27 19:27:36.000000000,0
15302925,R-ca7205a6,2019-02-27 07:00:00,2019-02-28 03:28:48.000000000,1
26872264,R-fa1eb8ff,2019-02-27 07:00:00,2019-02-27 10:13:12.000000000,0
24681381,R-5beef1d0,2019-02-27 07:00:00,2019-02-27 15:45:36.000000000,0
29780011,R-7febd21f,2019-02-27 07:00:00,2019-02-27 18:37:12.000000000,0
22653688,R-ea4bf2c3,2019-02-27 07:00:00,2019-02-28 04:02:24.000000000,1
18441286,R-55030cf8,2019-02-27 07:00:00,2019-02-28 01:50:24.000000000,1
82942283,R-f14d053c,2019-02-27 07:00:00,2019-02-27 08:03:36.000000000,0
10962127,R-bebff563,2019-02-27 07:00:00,2019-02-27 14:12:00.000000000,0
51580610,R-471af254,2019-02-27 07:00:00,2019-02-27 14:06:36.000000000,0
23821505,R-1a2a75bf,2019-02-27 07:00:00,2019-02-27 15:19:12.000000000,0
21048046,R-02d1c414,2019-02-27 07:00:00,2019-02-27 21:55:48.000000000,0
22112064,R-b2e25936,2019-02-27 07:00:00,2019-02-28 03:07:48.000000000,1
31642729,R-82117701,2019-02-27 07:00:00,2019-02-28 05:16:12.000000000,1
68645374,R-c05f00dc,2019-02-27 07:00:00,2019-02-28 03:39:36.000000000,1
33788665,R-8ee35576,2019-02-27 07:00:00,2019-02-27 20:21:36.000000000,0
33246891,R-880ddb99,2019-02-27 07:00:00,2019-02-27 23:11:24.000000000,1
22811669,R-985afa1e,2019-02-27 07:00:00,2019-02-27 17:43:12.000000000,0
45849400,R-301ca87a,2019-02-27 07:00:00,2019-02-28 06:06:00.000000000,0
22376424,R-4e6c7c29,2019-02-27 07:00:00,2019-02-28 06:29:24.000000000,0
14907586,R-b2c4f391,2019-02-27 07:00:00,2019-02-27 20:47:24.000000000,1
10747274,R-83cbeb27,2019-02-27 07:00:00,2019-02-28 02:00:00.000000000,0
44329842,R-857dd031,2019-02-27 07:00:00,2019-02-27 17:51:36.000000000,0
17260588,R-03ec1b30,2019-02-27 07:00:00,2019-02-28 06:07:12.000000000,1
48415653,R-db3d7921,2019-02-27 07:00:00,2019-02-27 16:18:00.000000000,1
17692634,R-07cc5c04,2019-02-27 07:00:00,2019-02-27 09:15:36.000000000,0
27585963,R-54506058,2019-02-27 07:00:00,2019-02-28 00:07:12.000000000,0
29054232,R-73bf4d54,2019-02-27 07:00:00,2019-02-27 12:57:00.000000000,0
19486564,R-8fdff50b,2019-02-27 07:00:00,2019-02-27 21:45:36.000000000,0
17142878,R-d671dd0c,2019-02-27 07:00:00,2019-02-27 20:22:48.000000000,1
95696710,R-be402870,2019-02-27 07:00:00,2019-02-27 16:00:36.000000000,1
44897730,R-6cc04ba7,2019-02-27 07:00:00,2019-02-28 00:16:48.000000000,0
16618542,R-17959662,2019-02-27 07:00:00,2019-02-27 17:01:12.000000000,0
23496767,R-bf178cf6,2019-02-27 07:00:00,2019-02-28 03:58:48.000000000,0
29077811,R-a484736d,2019-02-27 07:00:00,2019-02-27 15:23:24.000000000,0
75452905,R-b377efd2,2019-02-27 07:00:00,2019-02-28 03:19:48.000000000,1
29135433,R-d6eee989,2019-02-27 07:00:00,2019-02-27 20:45:36.000000000,0
13131138,R-4400f474,2019-02-27 07:00:00,2019-02-27 15:58:12.000000000,0
31534922,R-18e69a70,2019-02-27 07:00:00,2019-02-27 19:09:00.000000000,0
10630400,R-cd40b0a3,2019-02-27 07:00:00,2019-02-28 06:02:24.000000000,0
31139762,R-2a628853,2019-02-27 07:00:00,2019-02-28 05:28:12.000000000,0
20339561,R-70e1a1d2,2019-02-27 07:00:00,2019-02-27 23:17:23.999999999,0
19675258,R-ddae5148,2019-02-27 07:00:00,2019-02-27 17:12:36.000000000,0
45395833,R-39ef4a80,2019-02-27 07:00:00,2019-02-27 17:20:24.000000000,0
16013013,R-98c96c74,2019-02-27 07:00:00,2019-02-27 20:21:36.000000000,0
22305237,R-9d0d552b,2019-02-27 07:00:00,2019-02-27 23:21:36.000000000,0
18507407,R-52a848cc,2019-02-27 07:00:00,2019-02-27 15:55:12.000000000,0
19112093,R-ea2d09d2,2019-02-27 07:00:00,2019-02-27 14:24:36.000000000,0
21001184,R-4c56fb2a,2019-02-27 07:00:00,2019-02-27 21:21:00.000000000,0
50632770,R-dc4a95bc,2019-02-27 07:00:00,2019-02-27 14:20:24.000000000,0
39580514,R-797b4fe6,2019-02-27 07:00:00,2019-02-27 20:16:12.000000000,0
32898016,R-641f7e46,2019-02-27 07:00:00,2019-02-27 22:22:48.000000000,1
42486624,R-ffa2660a,2019-02-27 07:00:00,2019-02-27 15:04:12.000000000,0
18255500,R-dcbddbb7,2019-02-27 07:00:00,2019-02-28 01:39:00.000000000,1
32383950,R-c9fb5579,2019-02-27 07:00:00,2019-02-27 19:19:12.000000000,0
14698380,R-bd810337,2019-02-27 07:00:00,2019-02-27 18:32:24.000000000,0
22913195,R-a3eb6c09,2019-02-27 07:00:00,2019-02-27 22:31:12.000000000,0
94792980,R-096f2651,2019-02-27 07:00:00,2019-02-27 15:57:36.000000000,1
22705355,R-128e4f46,2019-02-27 07:00:00,2019-02-27 13:54:00.000000000,0
26911166,R-83e4afd1,2019-02-27 07:00:00,2019-02-27 12:12:36.000000000,0
72777903,R-34abf26b,2019-02-27 07:00:00,2019-02-27 18:16:12.000000000,1
12773858,R-603ebf51,2019-02-27 07:00:00,2019-02-28 06:46:48.000000000,0
16640575,R-abbf83d1,2019-02-27 07:00:00,2019-02-27 22:05:24.000000000,0
96362807,R-4c49df96,2019-02-27 07:00:00,2019-02-27 16:07:48.000000000,0
27887726,R-33d539f6,2019-02-27 07:00:00,2019-02-28 06:42:36.000000000,0
15567425,R-3b99b000,2019-02-27 07:00:00,2019-02-28 02:45:36.000000000,0
22126955,R-ab238e4b,2019-02-27 07:00:00,2019-02-28 04:49:48.000000000,1
11759429,R-fbbc2b2b,2019-02-27 07:00:00,2019-02-28 05:07:48.000000000,1
26165649,R-5490d8a5,2019-02-27 07:00:00,2019-02-27 20:45:36.000000000,0
11968468,R-89de436a,2019-02-27 07:00:00,2019-02-27 17:03:36.000000000,0
85069715,R-5941a689,2019-02-27 07:00:00,2019-02-27 15:58:48.000000000,0
24136996,R-621e1bd3,2019-02-27 07:00:00,2019-02-28 05:02:24.000000000,0
30423343,R-ff1f3407,2019-02-27 07:00:00,2019-02-28 03:00:00.000000000,0
14915064,R-2f8939a6,2019-02-27 07:00:00,2019-02-27 18:27:00.000000000,0
17743573,R-38961b65,2019-02-27 07:00:00,2019-02-27 16:30:36.000000000,1
14841519,R-8b4e7cd7,2019-02-27 07:00:00,2019-02-28 01:31:48.000000000,1
29299682,R-e56c34fd,2019-02-27 07:00:00,2019-02-27 12:39:36.000000000,0
11346582,R-ccaa39f5,2019-02-27 07:00:00,2019-02-27 21:31:48.000000000,0
32241370,R-2278e851,2019-02-27 07:00:00,2019-02-28 05:12:00.000000000,1
16965717,R-4306d560,2019-02-27 07:00:00,2019-02-27 13:36:00.000000000,0
18678032,R-a00ff8f8,2019-02-27 07:00:00,2019-02-27 18:05:24.000000000,0
12155785,R-cad78ef9,2019-02-27 07:00:00,2019-02-27 10:06:00.000000000,1
33107659,R-bfa68e94,2019-02-27 07:00:00,2019-02-27 12:15:00.000000000,1
16668142,R-4fa122f9,2019-02-27 07:00:00,2019-02-28 05:24:36.000000000,0
12137340,R-7b8aaa81,2019-02-27 07:00:00,2019-02-27 09:40:48.000000000,0
14875808,R-20c2bd00,2019-02-27 07:00:00,2019-02-27 21:15:36.000000000,0
61292553,R-5f7191f0,2019-02-27 07:00:00,2019-02-27 21:48:00.000000000,0
84896559,R-be6be7d0,2019-02-27 07:00:00,2019-02-27 14:17:23.999999999,0
11972697,R-4add6abc,2019-02-27 07:00:00,2019-02-27 15:34:11.999999999,0
11996989,R-fb0aadc4,2019-02-27 07:00:00,2019-02-28 01:37:12.000000000,0
13524164,R-9e9cc6a6,2019-02-27 07:00:00,2019-02-27 10:51:36.000000000,0
33250272,R-36568dba,2019-02-27 07:00:00,2019-02-27 13:56:24.000000000,1
33867840,R-e2802cdf,2019-02-27 07:00:00,2019-02-27 13:27:00.000000000,0
15421875,R-5f8d391d,2019-02-27 07:00:00,2019-02-27 08:12:36.000000000,0
83302529,R-18965ef0,2019-02-27 07:00:00,2019-02-28 01:07:48.000000000,0
24929825,R-7e44a2ef,2019-02-27 07:00:00,2019-02-27 15:35:24.000000000,0
33516218,R-d52fc715,2019-02-27 07:00:00,2019-02-27 08:22:48.000000000,1
26739096,R-7e641681,2019-02-27 07:00:00,2019-02-28 01:03:00.000000000,0
26511178,R-132d1044,2019-02-27 07:00:00,2019-02-27 19:49:12.000000000,0
11257008,R-98098e04,2019-02-27 07:00:00,2019-02-27 21:28:12.000000000,0
30312694,R-4e70c06b,2019-02-27 07:00:00,2019-02-27 20:31:12.000000000,0
35580954,R-c2332a62,2019-02-27 07:00:00,2019-02-28 04:02:24.000000000,1
32255566,R-9186d04a,2019-02-27 07:00:00,2019-02-27 15:58:12.000000000,0
21260443,R-3032cbd7,2019-02-27 07:00:00,2019-02-27 17:03:36.000000000,0
15371035,R-ef63240c,2019-02-27 07:00:00,2019-02-27 10:25:48.000000000,1
95491489,R-c9cbd2ea,2019-02-27 07:00:00,2019-02-28 03:30:00.000000000,1
14720175,R-42d36010,2019-02-27 07:00:00,2019-02-27 22:03:36.000000000,0
15506849,R-2906397d,2019-02-27 07:00:00,2019-02-27 20:59:24.000000000,0
27799951,R-531c5ac7,2019-02-27 07:00:00,2019-02-27 23:47:24.000000000,0
41797401,R-7478870d,2019-02-27 07:00:00,2019-02-27 14:21:00.000000000,0
13779072,R-a74dad3f,2019-02-27 07:00:00,2019-02-27 08:21:00.000000000,0
27677000,R-48498705,2019-02-27 07:00:00,2019-02-27 15:37:48.000000000,0
27624262,R-863d8c02,2019-02-27 07:00:00,2019-02-27 13:10:48.000000000,0
65204544,R-c49e84ad,2019-02-27 07:00:00,2019-02-27 14:41:24.000000000,0
71734543,R-4eea0b03,2019-02-27 07:00:00,2019-02-27 21:32:24.000000000,0
59960001,R-c0cd8c50,2019-02-27 07:00:00,2019-02-27 12:22:12.000000000,0
47842104,R-447677c5,2019-02-27 07:00:00,2019-02-27 12:22:48.000000000,1
28678505,R-746ebe70,2019-02-27 07:00:00,2019-02-27 09:09:00.000000000,0
78446029,R-31979631,2019-02-27 07:00:00,2019-02-27 11:17:23.999999999,0
12298240,R-cfc0a711,2019-02-27 07:00:00,2019-02-28 06:07:12.000000000,0
29569473,R-c3d9f83b,2019-02-27 07:00:00,2019-02-27 08:31:48.000000000,0
25160188,R-52212742,2019-02-27 07:00:00,2019-02-27 18:42:00.000000000,0
28389523,R-b67ea4aa,2019-02-27 07:00:00,2019-02-27 23:40:48.000000000,0
15060086,R-30242836,2019-02-27 07:00:00,2019-02-27 17:15:00.000000000,0
86730900,R-042e208b,2019-02-27 07:00:00,2019-02-27 13:55:12.000000000,0
19970766,R-2f3540c8,2019-02-27 07:00:00,2019-02-27 23:33:00.000000000,0
12526607,R-eb2d25ec,2019-02-27 07:00:00,2019-02-27 13:27:00.000000000,0
18273387,R-922c921c,2019-02-27 07:00:00,2019-02-27 10:51:36.000000000,0
78564988,R-8095c809,2019-02-27 07:00:00,2019-02-27 11:09:00.000000000,1
14316933,R-42eaa680,2019-02-27 07:00:00,2019-02-27 11:07:12.000000000,1
41638642,R-c3f99863,2019-02-27 07:00:00,2019-02-27 23:08:24.000000000,0
17036941,R-7ea6f0fd,2019-02-27 07:00:00,2019-02-27 13:40:12.000000000,0
29839726,R-173ee297,2019-02-27 07:00:00,2019-02-27 09:09:00.000000000,0
27061072,R-b95fb5e1,2019-02-27 07:00:00,2019-02-27 23:03:36.000000000,0
22786362,R-127f7d6d,2019-02-27 07:00:00,2019-02-27 18:19:12.000000000,0
11189150,R-0e4cf867,2019-02-27 07:00:00,2019-02-28 00:52:48.000000000,1
57473533,R-f7354e9c,2019-02-27 07:00:00,2019-02-27 20:11:24.000000000,0
31363807,R-314ccc79,2019-02-27 07:00:00,2019-02-28 01:50:24.000000000,1
33677790,R-7075aabf,2019-02-27 07:00:00,2019-02-27 19:09:00.000000000,0
59856374,R-a4c11ba8,2019-02-27 07:00:00,2019-02-27 15:58:48.000000000,0
18611599,R-a0780ecb,2019-02-27 07:00:00,2019-02-27 10:25:48.000000000,1
31874571,R-c856fa6a,2019-02-27 07:00:00,2019-02-28 01:10:48.000000000,1
21026790,R-d87e53cd,2019-02-27 07:00:00,2019-02-27 20:38:24.000000000,0
64315497,R-1dbdf62e,2019-02-27 07:00:00,2019-02-27 19:03:00.000000000,0
10366123,R-d9164eb4,2019-02-27 07:00:00,2019-02-27 22:51:00.000000000,0
25347670,R-5eb1238b,2019-02-27 07:00:00,2019-02-27 11:15:00.000000000,0
14357029,R-0f1df569,2019-02-27 07:00:00,2019-02-27 09:04:48.000000000,0
30567382,R-2c55aa05,2019-02-27 07:00:00,2019-02-27 18:15:36.000000000,1
83958550,R-d50d5abd,2019-02-27 07:00:00,2019-02-27 10:43:48.000000000,0
28411080,R-04154a1b,2019-02-27 07:00:00,2019-02-27 12:55:12.000000000,0
22209237,R-fab4444d,2019-02-27 07:00:00,2019-02-28 00:55:12.000000000,1
22171671,R-79f556b4,2019-02-27 07:00:00,2019-02-27 13:48:36.000000000,0
25314663,R-8f496026,2019-02-27 07:00:00,2019-02-27 09:39:00.000000000,1
11191961,R-a08baf8e,2019-02-27 07:00:00,2019-02-28 03:18:00.000000000,1
32648498,R-0ccbf205,2019-02-27 07:00:00,2019-02-27 22:22:48.000000000,0
24859831,R-42e2fe1b,2019-02-27 07:00:00,2019-02-28 02:42:36.000000000,1
32668232,R-66b8d014,2019-02-27 07:00:00,2019-02-27 13:34:47.999999999,0
10787409,R-8e2bfe7e,2019-02-27 07:00:00,2019-02-27 19:01:48.000000000,0
73014961,R-3b962dee,2019-02-27 07:00:00,2019-02-27 09:27:00.000000000,0
13068930,R-05f9858a,2019-02-27 07:00:00,2019-02-28 01:21:00.000000000,1
25301979,R-e94fe988,2019-02-27 07:00:00,2019-02-28 03:15:36.000000000,1
73474297,R-1b7d4b68,2019-02-27 07:00:00,2019-02-28 03:10:48.000000000,1
23898198,R-863b499b,2019-02-27 07:00:00,2019-02-27 10:07:48.000000000,0
27618452,R-eaef7c11,2019-02-27 07:00:00,2019-02-27 18:55:12.000000000,0
32206692,R-1bdecb65,2019-02-27 07:00:00,2019-02-28 02:52:48.000000000,1
26114011,R-ba512bcb,2019-02-27 07:00:00,2019-02-27 10:10:12.000000000,1
23024395,R-8adb758d,2019-02-27 07:00:00,2019-02-27 15:31:12.000000000,0
25822301,R-3d1310d5,2019-02-27 07:00:00,2019-02-27 18:45:00.000000000,0
25800303,R-1d7b758f,2019-02-27 07:00:00,2019-02-27 08:03:36.000000000,1
20516509,R-187fd321,2019-02-27 07:00:00,2019-02-28 03:30:00.000000000,1
18910102,R-644de1e7,2019-02-27 07:00:00,2019-02-28 01:10:48.000000000,1
31028955,R-2ef46b2a,2019-02-27 07:00:00,2019-02-27 14:12:00.000000000,0
21999423,R-e6e370fb,2019-02-27 07:00:00,2019-02-27 13:43:12.000000000,0
11699550,R-49efe65a,2019-02-27 07:00:00,2019-02-27 15:41:24.000000000,0
26142889,R-061dfd21,2019-02-27 07:00:00,2019-02-27 21:11:24.000000000,0
20482428,R-f363ad37,2019-02-27 07:00:00,2019-02-28 02:32:24.000000000,1
23639934,R-b92323c1,2019-02-27 07:00:00,2019-02-28 05:07:48.000000000,1
98891327,R-5015472f,2019-02-27 07:00:00,2019-02-28 02:52:12.000000000,1
15048376,R-50bfc0ce,2019-02-27 07:00:00,2019-02-27 19:49:48.000000000,0
74054998,R-5121d12e,2019-02-27 07:00:00,2019-02-27 22:32:24.000000000,0
30423832,R-2872a40d,2019-02-27 07:00:00,2019-02-27 22:45:36.000000000,0
31312028,R-9cbea6f8,2019-02-27 07:00:00,2019-02-27 16:50:24.000000000,0
28524845,R-df21f3b0,2019-02-27 07:00:00,2019-02-27 22:03:36.000000000,1
76304377,R-4f3348bf,2019-02-27 07:00:00,2019-02-27 12:47:24.000000000,0
32772853,R-49b1efdc,2019-02-27 07:00:00,2019-02-28 04:56:24.000000000,0
47488840,R-8a54e705,2019-02-27 07:00:00,2019-02-27 13:43:12.000000000,0
12814755,R-2c02b253,2019-02-27 07:00:00,2019-02-27 11:45:36.000000000,0
56498624,R-9bd9f2c0,2019-02-27 07:00:00,2019-02-28 01:54:36.000000000,0
26375094,R-ed1094fd,2019-02-27 07:00:00,2019-02-27 22:13:12.000000000,0
32628678,R-3f7d0338,2019-02-27 07:00:00,2019-02-27 23:49:48.000000000,0
33921946,R-6f75153b,2019-02-27 07:00:00,2019-02-27 21:27:00.000000000,0
21093078,R-5eaf26f3,2019-02-27 07:00:00,2019-02-27 11:05:24.000000000,0
21265684,R-683d2131,2019-02-27 07:00:00,2019-02-27 14:00:36.000000000,1
28006103,R-7be225da,2019-02-27 07:00:00,2019-02-27 21:48:36.000000000,1
16290844,R-bf33b15f,2019-02-27 07:00:00,2019-02-27 11:02:24.000000000,0
46619422,R-efef4c8b,2019-02-27 07:00:00,2019-02-27 09:18:36.000000000,1
89718106,R-91e5f4ae,2019-02-27 07:00:00,2019-02-27 11:37:12.000000000,0
84769150,R-a61d33ae,2019-02-27 07:00:00,2019-02-27 14:12:00.000000000,0
27565604,R-65396d9f,2019-02-27 07:00:00,2019-02-28 06:02:24.000000000,0
88471068,R-ece28f05,2019-02-27 07:00:00,2019-02-28 05:02:24.000000000,0
48597864,R-bcc0bd19,2019-02-27 07:00:00,2019-02-27 22:03:36.000000000,1
10495266,R-2d8055b0,2019-02-27 07:00:00,2019-02-27 20:38:24.000000000,0
16511798,R-75aaf5e7,2019-02-27 07:00:00,2019-02-27 14:12:00.000000000,0
87277280,R-bfb7594c,2019-02-27 07:00:00,2019-02-27 09:42:36.000000000,1
24712768,R-4f7d3ba1,2019-02-27 07:00:00,2019-02-27 10:03:00.000000000,0
53279386,R-e45a1037,2019-02-27 07:00:00,2019-02-27 17:37:48.000000000,0
14688558,R-e3eaf82c,2019-02-27 07:00:00,2019-02-27 21:24:36.000000000,0
31923822,R-4d374853,2019-02-27 07:00:00,2019-02-27 22:06:36.000000000,0
26840608,R-4c68d858,2019-02-27 07:00:00,2019-02-27 23:22:48.000000000,0
99047862,R-94fccb4a,2019-02-27 07:00:00,2019-02-27 14:43:12.000000000,0
93257833,R-bfde2758,2019-02-27 07:00:00,2019-02-28 03:09:00.000000000,0
18148503,R-db46cb70,2019-02-27 07:00:00,2019-02-27 18:06:36.000000000,0
18855810,R-7dfe2c77,2019-02-27 07:00:00,2019-02-27 21:12:36.000000000,1
20058612,R-6a15699a,2019-02-27 07:00:00,2019-02-27 15:46:48.000000000,0
12323896,R-d911ffd2,2019-02-27 07:00:00,2019-02-27 20:33:00.000000000,0
